${0},,
"Import a CAMT.053.001.02 XML statement exported from ${0}. CSV is not yet supported for this bank.","Impordi CAMT.053.001.02 XML väljavõte, mis on eksporditud ${0}-st. CSV ei ole selle panga jaoks veel toetatud.",
"Import complete","Import lõpetatud",
"Importer not set, reload tool","Importija pole seatud, laadige tööriist uuesti",
"In stock","Laos olemas",
Inactive,Mitteaktiivne,
"Include Cancelled","Kaasa tühistatud",
Income,Tulu,
"Income Account",Tulukonto,
"Income Tax",Tulumaks,
"Income Tax Expense",Tulumaksukulu,
"Income Tax Payable",Tulumaks,
"Increase print template display scale","Suurenda prindimalli kuvamissuurust",
Indigo,Indigo,
"Indirect Expenses","Kaudsed kulud",
"Indirect Income","Kaudsed tulud",
Inflow,Laekumine,
"Initial Sync Data","Esmased sünkroonimisandmed",
"Input VAT",Sisendkäibemaks,
"Input VAT total (deductible)","Sisendkäibemaks kokku (mahaarvamisele kuuluv)",
"Instance Id","Eksemplari ID",
"Insufficient Quantity","Ebapiisav kogus",
"Insufficient Quantity.","Ebapiisav kogus.",
"Insufficient Quantity. Item ${0} has only ${1} quantities available. you selected ${2}","Ebapiisav kogus. Kaubal ${0} on saadaval ainult ${1} ühikut. Valisite ${2}",
Int,Täisarv,
"Integration Error Log","Integratsiooni veaprotokoll",
"Interest Expense",Intressikulu,
"Interest Income",Intressitulu,
Interested,Huvitatud,
"Intergrated Tax","Integreeritud maks",
"Internal Precision","Sisemine täpsus",
"Invalid HSN Code.",,
"Invalid Key Error","Vale klahvi viga",
"Invalid Quantity for Item ${0}","Vigane kogus kaubale ${0}",
"Invalid barcode value ${0}.","Vale vöötkoodi väärtus ${0}.",
"Invalid value ${0} for ${1}","Vigane väärtus ${0} väljale ${1}",
"Invalid value found for ${0}","Leiti vale väärtus ${0} jaoks",
Inventory,Ladu,
"Inventory Items",Laokaubad,
"Inventory Settings","Varude seaded",
Investments,Investeeringud,
Invoice,Arve,
"Invoice Created","Arve loodud",
"Invoice Date","Arve kuupäev",
"Invoice Item","Arve rida",
"Invoice No","Arve nr",
"Invoice No.","Arve nr.",
"Invoice Value","Arve väärtus",
Invoices,Arved,
Is,On,
"Is Coupon Code Based",Kupongikoodipõhine,
"Is Custom",Kohandatud,
"Is Empty","On tühi",
"Is Enabled",Lubatud,
"Is Group","On grupp",
"Is Landscape",Maastikuformaat,
"Is Not","Ei ole",
"Is Not Empty","Ei ole tühi",
"Is POS Shift Open","POS vahetus on avatud",
"Is Price List Enabled","Hinnakiri on lubatud",
"Is Pricing Rule Enabled","Hinnareegel on lubatud",
"Is Recursive",Rekursiivne,
"Is Required",Kohustuslik,
"Is Sync Enabled","Sünkroonimine on lubatud",
"Is Whole","On täisarv",
"Issued Capital",Osakapital,
Item,Kaup,
"Item ${0} has Zero Quantity","Kaubal ${0} on null kogus",
"Item ${0} is a batched item","Kaup ${0} on partii-kaup",
"Item ${0} is not a batched item","Kaup ${0} ei ole partii-kaup",
"Item ${0} is out of stock (quantity is zero)","Kaup ${0} on otsas (kogus on null)",
"Item ${0} not found","Kaup ${0} ei leitud",
"Item ${0} not in Stock","Kaup ${0} pole laos",
"Item ${0} only has ${1} Quantity","Kaubal ${0} on ainult ${1} ühikut",
"Item ${0} only has ${1} Quantity in batch ${2}","Kaubal ${0} on partiis ${2} ainult ${1} ühikut",
"Item Code","Kauba kood",
"Item Code Digits","Kauba koodi numbrid",
"Item Description","Kauba kirjeldus",
"Item Discounts","Kaupade allahindlused",
"Item Enquiry","Kauba päring",
"Item Group",Kaubagrupp,
"Item Name","Kauba nimi",
"Item Prices","Kaupade hinnad",
"Item Visibility","Kauba nähtavus",
"Item enquiry submitted","Kauba päring esitatud",
"Item with From location not found","Kaupa algasukohaga ei leitud",
"Item with To location not found","Kaupa sihtasukohaga ei leitud",
"Item with barcode ${0} not found.","Kaupu vöötkoodi ${0} ei leitud.",
ItemCode,"Kauba kood",
Items,Kaubad,
January,Jaanuar,
"John Doe",,
"Journal Entries",Raamatupidamiskirjed,
"Journal Entry",Raamatupidamiskirje,
"Journal Entry Account","Raamatupidamiskirje konto",
"Journal Entry Number Series","Päevikukirjete numbrijada",
"Journal Entry Print Template","Päevikukirje prindimall",
July,Juuli,
June,Juuni,
KMD,KMD,
"KMD (Estonian VAT Return)","KMD (Eesti käibedeklaratsioon)",
"KMD Line","KMD rida",
"Key Hints",Klahvivihjed,
Kg,,
LHV,LHV,
Label,Silt,
Language,Keel,
Lead,Liid,
"Left Index","Vasak indeks",
"Legal Expenses",Õigusabikulud,
"Less Filters","Vähem filtreid",
"Less Than","Väiksem kui",
Liabilities,Kohustused,
"Liabilities and Equity","Kohustised ja omakapital",
Liability,Kohustus,
Limit,Limiit,
Link,Link,
"Link Validation Error","Lingi valideerimise viga",
"Linked Entries","Seotud kirjed",
List,Loend,
"List View",Loendvaade,
"Load an existing company from your computer","Laadige olemasolev ettevõte oma arvutist",
"Loading Report...","Aruande laadimine...",
"Loading instance...",Laadib...,
Loading...,Laadimine...,
"Loans (Liabilities)","Laenud (kohustused)",
"Loans and Advances (Assets)","Laenud ja ettemaksed (varad)",
Locale,Lokaadil,
Location,Asukoht,
"Location Name","Asukoha nimi",
Logo,Logo,
"Long-term Liabilities","Pikaajalised kohustused",
"Long-term Loan from Owner","Pikaajaline laen omanikult",
"Loyalty Point Entry","Lojaalsuspunkti kirje",
"Loyalty Points",Lojaalsuspunktid,
"Loyalty Points Redemption","Lojaalsuspunktide lunastamine",
"Loyalty Program",Lojaalsusprogramm,
"Loyalty Program Tier","Lojaalsusprogrammi tase",
"Loyalty program has expired and cannot be applied","Lojaalsusprogramm on aegunud ja seda ei saa rakendada",
"Loyalty program has expired or reached maximum usage","Lojaalsusprogramm on aegunud või saavutanud maksimaalse kasutuse",
Luminor,Luminor,
"Make Entry","Loo kirje",
"Make Payment On Submit","Loo makse esitamisel",
"Make Purchase Receipt On Submit","Loo ostukviitung esitamisel",
"Make Shipment On Submit","Loo lähetis esitamisel",
"Mandatory Error","Kohustusliku välja viga",
Manufacture,Tootmine,
"Manufacture Date",Tootmiskuupäev,
"Mar 23, 2022",,
March,Märts,
"Mark ${0} as submitted?","Märkida ${0} esitatuks?",
"Marketing Expenses",Turunduskulud,
"Material Issue","Materjali väljastamine",
"Material Receipt","Materjali vastuvõtmine",
"Material Transfer","Materjali ülekanne",
"Max Amount","Maksimaalne summa",
"Max Qty (As Per Stock Unit)","Maks. kogus (laoühiku järgi)",
Maxed,"Maksimum saavutatud",
"Maximum Amount should be greater than the Minimum Amount.","Maksimaalne summa peab olema suurem kui minimaalne summa.",
"Maximum Amount should be lesser than Pricing Rule's Maximum Amount","Maksimaalne summa peab olema väiksem kui hinnareegli maksimaalne summa",
"Maximum Quantity should be greater than the Minimum Quantity.","Maksimaalne kogus peab olema suurem kui minimaalne kogus.",
"Maximum Use","Maksimaalne kasutamine",
May,Mai,
Meter,,
Million,Miljon,
"Min Amount","Minimaalne summa",
"Min Qty (As Per Stock Unit)","Min. kogus (laoühiku järgi)",
"Minimum Amount should be greather than the Pricing Rule's Minimum Amount.","Minimaalne summa peab olema suurem kui hinnareegli minimaalne summa.",
"Minimum Amount should be less than the Maximum Amount.","Minimaalne summa peab olema väiksem kui maksimaalne summa.",
"Minimum Quantity should be less than the Maximum Quantity.","Minimaalne kogus peab olema väiksem kui maksimaalne kogus.",
"Minimum Total Spent","Minimaalne kulutatud kogusumma",
Misc,Muud,
Miscellaneous,Mitmesugune,
"Miscellaneous Expenses","Mitmesugused kulud",
Mo,E,
Mobile,Mobiil,
Modern,Kaasaegne,
Modified,Muudetud,
"Modified By","Muudetud kasutaja poolt",
Month,Kuu,
Monthly,Igakuine,
Months,Kuud,
More,Rohkem,
"More Filters","Rohkem filtreid",
"More shortcuts will be added soon.","Peagi lisatakse rohkem kiirklahve.",
"Movement Type","Liikumise tüüp",
Name,Nimi,
Navigate,Navigeeri,
"Need ${0} Serial Numbers for Item ${1}. You have provided ${2}","Kaubal ${1} on vaja ${0} seerianumbrit. Olete andnud ${2}",
"Net Total",Netosumma,
"New ${0}","Uus ${0}",
"New ${0} ${1}","Uus ${0} ${1}",
"New Account","Uus konto",
"New Company","Uus ettevõte",
"New Entry","Uus kirje",
"New Template","Uus mall",
Nine,Üheksa,
Nineteen,Üheksateist,
Ninety,Üheksakümmend,
No,Ei,
"No Display Entries Found","Kuvamiseks kirjeid ei leitud",
"No Print Templates not found for entry type ${0}","Prindimalle kirje tüübile ${0} ei leitud",
"No Value","Väärtus puudub",
"No Values to be Displayed","Kuvamiseks väärtused puuduvad",
"No draft journal entries.","Mustandkirjeid ei ole.",
"No entries found","Kirjeid ei leitud",
"No entries were imported.","Ühtegi kirjet ei imporditud.",
"No errors or warnings — file accepted by arelle.","Vigu ega hoiatusi ei ole — Arelle aktsepteeris faili.",
"No expenses in this period","Sellel perioodil kulud puuduvad",
"No exported XBRL in this session","Selles seansis pole XBRL-i eksporditud",
"No filters selected","Filtreid ei ole valitud",
"No intra-Community (EU B2B) supply in this period — VD report is not required.","Selles perioodis puuduvad ühendusesisesed (EL B2B) tarned — VD-aruannet ei nõuta.",
"No linked entries found","Seotud kirjeid ei leitud",
"No results found","Tulemusi ei leitud",
"No results found, disable filters","Tulemusi ei leitud, keelake filtrid",
"No rows added. Select a file or add rows.","Ühtegi rida pole lisatud. Valige fail või lisage ridu.",
"No rows found in file.","Failis ridu ei leitud.",
"No transactions yet","Tehinguid pole veel",
"Non Active Serial Number ${0} cannot be used as Manufacture raw material","Mitteaktiivset seerianumbrit ${0} ei saa kasutada tootmise toorainena",
"Non Active Serial Number ${0} cannot be used for Material Issue","Mitteaktiivset seerianumbrit ${0} ei saa kasutada materjali väljastamiseks",
"Non Active Serial Number ${0} cannot be used for Material Transfer","Mitteaktiivset seerianumbrit ${0} ei saa kasutada materjali ülekandeks",
"Non Inactive Serial Number ${0} cannot be used for Material Receipt","Mitteaktiivset seerianumbrit ${0} ei saa kasutada materjali vastuvõtmiseks",
"Non-Current Assets",Põhivarad,
"Non-Current Liabilities","Pikaajalised kohustised",
Non-EU,"Väljaspool EL",
"Non-Inventory Items",Mitte-laokaubad,
None,Puudub,
"Not Found","Ei leitud",
"Not Saved",Salvestamata,
"Not Submitted",Esitamata,
"Not Transferred","Üle kandmata",
Notes,Märkused,
November,November,
"Number Display","Arvude kuvamine",
"Number Series",Numbriseeriate,
"Number of ${0}","${0} arv",
"Number of 100% business-use cars","100% ärikasutuses olevate sõiduautode arv",
"Number of Rows","Ridade arv",
"Number of partial-business cars","Osalise ärikasutusega sõiduautode arv",
"OSS Sales VAT","OSS müügi käibemaks",
"OSS VAT Payable","OSS käibemaksu kohustus",
October,Oktoober,
"Office Equipments",Kontoriseadmed,
"Office Maintenance Expenses","Kontori hoolduskulud",
"Office Rent","Kontori üür",
Okay,Olgu,
"Onboarding Complete","Sisseelamine lõpetatud",
One,Üks,
"Only From or To can be set for Manufacture","Tootmise jaoks saab määrata ainult «Alates» või «Kuni»",
Open,Avatud,
"Open Accounting Settings and set the Arelle CLI Path field.","Ava raamatupidamise seaded ja seadista Arelle käsurea tee väli.",
"Open Count","Avatud arv",
"Open Documentation","Ava dokumentatsioon",
"Open Folder","Ava kaust",
"Open POS Shift","Ava POS vahetus",
"Open Print View","Ava prindieelvaade",
"Open Print View if Print is available.","Ava prindieelvaade, kui printimine on saadaval.",
"Open Quick Search","Ava kiirotsing",
"Open Report Print View","Ava aruande prindieelvaade",
"Open Sales Invoice List","Ava müügiarvete loend",
"Open Saved or Submitted Invoice List.","Ava salvestatud või esitatud arvete loend.",
"Open the Export Wizard modal","Ava ekspordi viisardi aken",
"Opening (Cr)","Avamine (Kr)",
"Opening (Dr)","Avamine (Db)",
"Opening Amount",Avamissumma,
"Opening Amounts",Avamissummad,
"Opening Balance Equity","Avabilansi omakapital",
"Opening Balances","Avabilansi saldod",
"Opening Cash",Avamissularaha,
"Opening Cash Amount can not be negative.","Avamissularaha summa ei saa olla negatiivne.",
"Opening Cash In Denominations","Avamissularaha nimiväärtuste järgi",
"Opening Date",Avamiskuupäev,
"Opening Entry",Avakirje,
"Opening Shift","Vahetuse avamine",
"Operating Expenses",Tegevuskulud,
Opportunity,Võimalus,
Options,Valikud,
Orange,Oranž,
Organisation,Organisatsioon,
"Other Income","Muud tulud",
"Other Operating Expense","Muud tegevuskulud",
"Other Operating Expenses","Muud tegevuskulud",
"Other purchases subject to VAT","Muud käibemaksuga maksustatavad ostud",
"Out stock",Otsas,
Outflow,Väljaminek,
"Output VAT",Väljundkäibemaks,
Outstanding,Tasumata,
"Outstanding Amount","Tasumata summa",
"Overpaid VAT (computed)","Ülemakstud käibemaks (arvutuslik)",
"Owner Loans","Omaniku laenud",
POS,Kassa,
"POS Closing Shift","POS vahetuse sulgemine",
"POS Counter Cash Account is not set. Please set it on POS Settings","POS kassaarve pole määratud. Määrake see POS seadetes",
"POS Customer","POS klient",
"POS Inventory is not set. Please set it on POS Settings","POS laosaldo pole määratud. Määrake see POS seadetes",
"POS Opening Shift","POS vahetuse avamine",
"POS Print Template","POS prindimall",
"POS Profile","POS profiil",
"POS Settings","POS seaded",
"POS Shift Amount","POS vahetuse summa",
"POS UI","POS kasutajaliides",
"POS Write Off Account is not set. Please set it on POS Settings","POS mahakandmisarve pole määratud. Määrake see POS seadetes",
"Pad Zeros","Täida nullidega",
Page,Lehekülg,
Paid,Makstud,
"Paid ${0}","Makstud ${0}",
"Paid Change",Tagastatav,
Paisa,,
Parent,Vanem,
"Parent Account",Ülakonto,
"Partly Paid","Osaliselt tasutud",
"Partly Paid ${0}","Osaliselt tasutud ${0}",
Party,Osapool,
"Patch Run","Paigu käivitamine",
"Path ""${0}"" is not an executable file. Verify the path in Accounting Settings.","Tee ""${0}"" ei ole käivitatav fail. Kontrolli teed raamatupidamise seadetes.",
Pay,Maksa,
"Pay & Print","Maksa ja prindi",
"Pay And Print Button Colour","Maksa ja prindi nupu värv",
"Pay Button Colour","Maksmise nupu värv",
Payable,"Tasumisele kuuluv",
Payment,Makse,
"Payment ${0} is Saved","Makse ${0} on salvestatud",
"Payment For","Makse eest",
"Payment Method",Makseviis,
"Payment No","Makse nr",
"Payment Number Series","Maksete numbrijada",
"Payment Print Template","Makse prindimall",
"Payment Reference","Makse viide",
"Payment Type","Makse tüüp",
"Payment amount cannot be ${0}.","Makse summa ei tohi olla ${0}.",
"Payment amount cannot be less than zero.","Makse summa ei tohi olla negatiivne.",
"Payment amount cannot exceed ${0}.","Makse summa ei tohi ületada ${0}.",
"Payment amount: ${0} should be greater than 0.","Makse summa: ${0} peab olema suurem kui 0.",
"Payment amount: ${0} should be less than Outstanding amount: ${1}.","Makse summa: ${0} peab olema väiksem kui tasumata summa: ${1}.",
"Payment of ${0} will be made from account ""${1}"" to account ""${2}"" on Submit.","Makse ${0} tehakse kontolt „${1}"" kontole „${2}"" esitamisel.",
Payments,Maksed,
"Payroll Payable",Palgavõlg,
"Pending qty. ${0}","Ootel kogus ${0}",
Periodicity,Perioodilisus,
Phone,Telefon,
"Pick Columns","Vali veerud",
"Pick Import Columns","Vali imporditavad veerud",
Pink,Roosa,
Place,Koht,
"Place of Supply","Tarnimise koht",
"Place of supply","Tarnimise koht",
"Plants and Machineries","Tehased ja masinad",
"Please Wait","Palun oodake",
"Please add a customer before saving","Lisage klient enne salvestamist",
"Please add items","Lisage kaubad",
"Please check Key Hints for valid key names","Kontrollige klahvivihjeid kehtivate klahvinimede saamiseks",
"Please create a ${0} entry to view Template Preview.","Looge ${0} kirje, et vaadata malli eelvaadet.",
"Please fill all values.","Täitke kõik väärtused.",
"Please restart and try again.","Taaskäivitage ja proovige uuesti.",
"Please select a Print Template","Valige prindimall",
"Please select a batch first","Valige esmalt partii",
"Please select a customer","Valige klient",
"Please select a payment method before proceeding with payment.","Valige enne makse tegemist makseviis.",
"Please select a payment method before submitting.","Valige enne esitamist makseviis.",
"Please select a valid reference type.","Palun valige kehtiv viite tüüp.",
"Please set GSTIN in General Settings.",,
"Please set Round Off Account in the Settings.","Palun määrake ümardamiskonto seadetes.",
"Please set a Display Doc","Määrake kuvatav dokument",
"Point of Sale",Kassapunkt,
"Points must be greater than 0","Punktid peavad olema suuremad kui 0",
"Points must be greather than 0","Punktid peavad olema suuremad kui 0",
"Pos Print Width","POS kviitungi laius",
"Pos Ui","POS kasutajaliides",
"Postal Code",Postiindeks,
"Postal Expenses",Postikulud,
"Posting Date","Kandmise kuupäev",
Prefix,Eesliide,
"Price Discount","Hinna allahindlus",
"Price Discount Scheme","Hinnasoodustuse skeem",
"Price Discount Type","Hinna allahindluse tüüp",
"Price List",Hinnakiri,
"Price List Item","Hinnakirja rida",
"Pricing Rule",Hinnareegel,
"Pricing Rule Detail","Hinnareegli üksikasjad",
"Pricing Rule Item","Hinnareegli kaup",
Print,Prindi,
"Print ${0}","Prindi ${0}",
"Print Failed","Printimine ebaõnnestus",
"Print Settings",Prindiseaded,
"Print Setup","Printimise seadistus",
"Print Successful","Printimine õnnestus",
"Print Template",Prindimall,
"Print Template Name not set","Prindimalli nimi pole määratud",
"Print Template is empty","Prindimall on tühi",
"Print Templates",Prindimallid,
"Print View",Prindieelvaade,
"Print and Stationery","Trükikulud ja kirjatarbed",
Priority,Prioriteet,
Product,Toode,
"Product Discount","Kauba allahindlus",
"Product Discount Scheme","Tootesoodustuse skeem",
Profile,Profiil,
"Profit And Loss","Kasumi- ja kahjumiaruanne",
"Profit and Loss","Kasumi- ja kahjumiaruanne",
"Profit for the Year","Aruandeaasta kasum",
Purchase,Ost,
"Purchase Acc.",Ostukonto,
"Purchase Amount","Ostu summa",
"Purchase Invoice",Ostuarve,
"Purchase Invoice Item","Ostuarve kaup",
"Purchase Invoice Number Series","Ostuarvete numbrijada",
"Purchase Invoice Print Template","Ostuarve prindimall",
"Purchase Invoice Terms","Ostuarve tingimused",
"Purchase Invoices",Ostuarved,
"Purchase Item","Ostu rida",
"Purchase Item Created","Ostukaup loodud",
"Purchase Items",Ostukaubad,
"Purchase Payment",Ostumakse,
"Purchase Payment Account","Ostumakse konto",
"Purchase Payments",Ostumaksed,
"Purchase Receipt",Ostukviitung,
"Purchase Receipt Item","Ostukviitungi rida",
"Purchase Receipt Location","Ostukviitungi asukoht",
"Purchase Receipt Number Series","Ostukviitungite numbrijada",
"Purchase Receipt Print Template","Ostukviitungi prindimall",
"Purchase Receipt Terms","Ostukviitungi tingimused",
Purchases,Ostud,
Purple,Lilla,
Purpose,Eesmärk,
Qty,Kogus,
"Qty in Batch","Kogus partiis",
"Qty. ${0}","Kogus ${0}",
"Qty. in Transfer Unit","Kogus ülekande ühikus",
Quantity,Kogus,
"Quantity (${0}) has to be greater than zero","Kogus (${0}) peab olema suurem kui null",
"Quantity and Amount","Kogus ja summa",
"Quantity must be greater than zero.","Kogus peab olema suurem kui null.",
"Quantity needs to be set","Kogus tuleb määrata",
Quarterly,Kvartaalne,
Quarters,Kvartalid,
"Quick Search",Kiirotsing,
"Quick edit error: ${0} entry has no name.","Kiirmuutmise viga: kirjel ${0} pole nime.",
Quotation,Pakkumine,
Quote,Hinnapakkumine,
"Quote Reference","Hinnapakkumise viide",
"RC VAT Payable","Pöördmaksustamine – KM kohustus",
"RC VAT Receivable","Pöördmaksustamine – KM nõue",
Rate,Määr,
"Rate (${0}) cannot be less zero.","Määr (${0}) ei tohi olla negatiivne.",
"Rate (${0}) has to be greater than zero","Määr (${0}) peab olema suurem kui null",
"Rate can't be negative.","Määr ei tohi olla negatiivne.",
"Rate needs to be set","Määr tuleb seada",
"Raw Value: ${0}","Toortäärtus: ${0}",
Receivable,Laekuv,
Receivables,"Nõuded ostjatelt",
Receive,Saa,
Recent,Hiljutised,
"Recurse Every (As Per Transaction Unit)","Korda iga (tehinguühiku järgi)",
Red,Punane,
"Redeem Loyalty Points","Lunasta lojaalsuspunkte",
"Ref Name","Viite nimi",
"Ref Type","Viite tüüp",
"Ref. / Cheque No.","Viide / Tšeki nr",
"Ref. Date","Viite kuupäev",
"Ref. Name","Viite nimi",
"Ref. Type","Viite tüüp",
Reference,Viide,
"Reference Date","Viite kuupäev",
"Reference Id not set.","Viite ID pole määratud.",
"Reference Number","Viite number",
"Reference Type","Viite tüüp",
References,Viited,
"Register Instance","Registreeri eksemplar",
"Registered Regular","Registreeritud (tavaline)",
"Registry Code",Registrikood,
"Reload ${0}?","Laadida ${0} uuesti?",
Remittance,Saatekiri,
"Remove Filter","Eemalda filter",
Replied,Vastatud,
Report,Aruanne,
"Report Error","Aruande viga",
"Report Issue","Teata probleemist",
"Report will use more than one page if required.","Aruanne kasutab vajadusel mitut lehte.",
Reports,Aruanded,
"Required fields not selected: ${0}","Kohustuslikud väljad pole valitud: ${0}",
"Retained Earnings","Jaotamata kasum",
Return,Tagastus,
"Return Against","Tagastus vastu",
"Return Button Colour","Tagastuse nupu värv",
"Return Issued","Tagastus väljastatud",
Revenue,Tulu,
"Reverse Chrg.",Pöördkäibemaks,
Reverted,"Tagasi pööratud",
Reverts,"Pöörab tagasi",
"Review Accounts","Vaata kontod üle",
"Review your chart of accounts, add any account or tax heads as needed","Vaadake kontoplaani üle, lisage vajadusel kontosid või maksurühmi",
"Right Index","Parem indeks",
Role,Roll,
"Root Type",Juuretüüp,
Round,Ümardamine,
"Round Free Item Quantity","Ümmarda tasuta kauba kogus",
"Round Off",Ümarda,
"Round Off Account",Ümardamiskonto,
"Round Off Account Not Found","Ümardamiskontot ei leitud",
"Rounded Off",Ümardatud,
"Rounding Method","Ümardamise meetod",
"Row ${0}","Rida ${0}",
"Rows are matched against built-in rules (AWS, GitHub, Stripe, Apple/Google payouts, LHV fees). You can override the proposed account and VAT code before committing.","Read vastavad sisseehitatud reeglitele (AWS, GitHub, Stripe, Apple/Google väljamaksed, LHV tasud). Sa saad enne kinnitamist pakutud kontot ja käibemaksukoodi muuta.",
SEB,SEB,
Sa,L,
Salary,Palk,
"Sale to passengers with VAT refund","Müük reisijatele käibemaksu tagastusega",
Sales,Müük,
"Sales Acc.",Müügikonto,
"Sales Expenses",Müügikulud,
"Sales Invoice",Müügiarve,
"Sales Invoice ${0} is Saved","Müügiarve ${0} on salvestatud",
"Sales Invoice ${0} is Submitted","Müügiarve ${0} on esitatud",
"Sales Invoice Item","Müügiarve kaup",
"Sales Invoice List","Müügiarvete loend",
"Sales Invoice Number Series","Müügiarvete numbrijada",
"Sales Invoice Print Template","Müügiarve prindimall",
"Sales Invoice Terms","Müügiarve tingimused",
"Sales Invoices",Müügiarved,
"Sales Item","Müügi rida",
"Sales Item Created","Müügikaup loodud",
"Sales Items",Müügikaubad,
"Sales Payment",Müügimakse,
"Sales Payment Account","Müügimakse konto",
"Sales Payments",Müügimaksed,
"Sales Quote",Hinnapakkumine,
"Sales Quote Item","Pakkumise rida",
"Sales Quote Number Series","Pakkumiste numbrijada",
"Sales Quote Print Template","Pakkumise prindimall",
"Sales Quotes",Hinnapakkumised,
"Sales and Purchase","Müük ja ost",
"Sales in Estonia 24%","Müük Eestis 24%",
"Sales to EU 0%","Müük EL-i 0%",
Save,Salvesta,
"Save ${0}?","Salvestada ${0}?",
"Save Button Colour","Salvestamise nupu värv",
"Save Customizations","Salvesta kohandused",
"Save Template","Salvesta mall",
"Save Template File","Salvesta mallifail",
"Save and Continue","Salvesta ja jätka",
"Save as PDF","Salvesta PDF-ina",
"Save as PDF Successful","PDF-ina salvestamine õnnestus",
"Save changes made to ${0}?","Salvestada muudatused ${0}-s?",
"Save or Submit an entry.","Salvestage või esitage kirje.",
Saved,Salvestatud,
"Search Item (Name or Barcode)","Otsi kaupa (nimi või vöötkood)",
"Secured Loans","Tagatud laenud",
"Securities and Deposits","Väärtpaberid ja deposiidid",
Select,Vali,
"Select CoA","Vali kontoplaan",
"Select Color","Vali värv",
"Select Colour","Vali värv",
"Select Country","Vali riik",
"Select File","Vali fail",
"Select Image","Vali pilt",
"Select Statement File","Vali väljavõtte fail",
"Select Template File","Valige mallifail",
"Select a Display Doc to view the Template","Valige kuvatav dokument malli vaatamiseks",
"Select a Template type","Valige malli tüüp",
"Select a bank and import a CAMT.053 XML statement.","Vali pank ja impordi CAMT.053 XML väljavõte.",
"Select a form type to customize","Valige kohandamiseks vormi tüüp",
"Select a pre-defined page size, or set a custom page size for your Print Template.","Valige eelmääratletud leheformaat või seadke kohandatud formaat.",
"Select bank statement file","Valige pangaväljavõtte fail",
"Select column","Vali veerg",
"Select file","Vali fail",
"Select folder","Vali kaust",
"Select invoice (PDF or image)","Valige arve (PDF või pilt)",
"Select the Batch","Valige partii",
"Select the template type.","Valige malli tüüp.",
Selected,Valitud,
September,September,
"Serial Number",Seerianumber,
"Serial Number ${0} does not belong to the item ${1}.","Seerianumber ${0} ei kuulu kaubale ${1}.",
"Serial Number ${0} does not exist.","Seerianumber ${0} ei eksisteeri.",
"Serial Number ${0} is not Active.","Seerianumber ${0} ei ole aktiivne.",
"Serial Number ${0} is not Inactive","Seerianumber ${0} ei ole mitteaktiivne",
"Serial Number ${0} status is not Active.","Seerianumbri ${0} staatus ei ole aktiivne.",
"Serial Number Description","Seerianumbri kirjeldus",
"Serial Number Series","Seerianumbrite seeria",
"Serial Number Series cannot contain the following characters: /, ?, &, =, %","Seerianumbrite seeria ei tohi sisaldada järgmisi tähemärke: /, ?, &, =, %",
"Serial Number Status","Seerianumbri staatus",
"Serial Number is enabled for Item ${0}","Seerianumber on kaubale ${0} lubatud",
"Serial Number is not enabled for Item ${0}","Seerianumber pole kaubale ${0} lubatud",
"Serial Number not set for row ${0}.","Seerianumber pole rea ${0} jaoks määratud.",
"Serial Number set for row ${0}.","Seerianumber on rea ${0} jaoks määratud.",
Service,Teenus,
"Service Exports","Teenuste eksport",
"Set Coupon Code","Määra kupongikood",
"Set Discount Amount","Määra allahindluse summa",
"Set Loyalty Program","Määra lojaalsusprogramm",
"Set Period","Seadke periood",
"Set Price List","Määra hinnakiri",
"Set Print Size","Määra prindi suurus",
"Set Registry Code in Accounting Settings before exporting KMD.","Määrake registrikood raamatupidamise seadetes enne KMD eksporti.",
"Set Registry Code in Accounting Settings before exporting VD.","Määrake registrikood raamatupidamise seadetes enne VD eksporti.",
"Set Registry Code in Accounting Settings before exporting XBRL.","Määrake registrikood raamatupidamise seadetes enne XBRL eksporti.",
"Set Template Type","Määra malli tüüp",
"Set Up",Seadistamine,
"Set Up Your Workspace","Seadistage oma tööruum",
"Set a Template value to see the Print Template","Seadke malli väärtus, et näha prindimalli",
"Set an Import Type","Määra impordi tüüp",
"Set the display language.","Määrake kuvakeel.",
"Set the local code. This is used for number formatting.","Määrake kohalik kood, mida kasutatakse numbrite vormindamiseks.",
"Set up your company information, email, country and fiscal year","Seadistage ettevõtte andmed, e-post, riik ja majandusaasta",
"Set up your opening balances before performing any accounting entries","Seadistage avabilansi saldod enne raamatupidamiskirjete tegemist",
"Set up your organization","Seadistage oma organisatsioon",
"Set up your tax templates for your sales or purchase transactions","Seadistage oma müügi- ja ostu-tehingute maksumallid",
"Set-up Costs",Asutamiskulud,
"Sets how many digits are shown after the decimal point.","Määrab kümnendkoha järel kuvatavate numbrite arvu.",
"Sets the app-wide date display format.","Määrab rakenduse kuupäeva kuvamise vormingu.",
"Sets the internal precision used for monetary calculations. Above 6 should be sufficient for most currencies.","Määrab rahaliste arvutuste sisemise täpsuse. Enamiku valuutade jaoks piisab väärtusest üle 6.",
"Sets the theme of the app.","Seab rakenduse kujunduse.",
"Setting Up Instance","Eksemplari seadistamine",
Settings,Seaded,
Setup,Seadistus,
"Setup Complete","Seadistus lõpetatud",
"Setup Wizard",Seadistusviisard,
"Setup system defaults like date format and display precision","Seadistage süsteemi vaikeväärtused nagu kuupäeva formaat ja kuvamise täpsus",
