${0},,
"Invoice Date","Дата счёта-фактуры",
"Invoice Item","Позиция счёта",
"Invoice No","Номер счёта-фактуры",
"Invoice No.","Номер счёта-фактуры",
"Invoice Value","Стоимость счёта-фактуры",
Invoices,Счета-фактуры,
Is,Является,
"Is Coupon Code Based","На основе купона",
"Is Custom",Пользовательский,
"Is Empty",Пусто,
"Is Enabled",Включено,
"Is Group","Является группой",
"Is Landscape","Альбомная ориентация",
"Is Not","Не является",
"Is Not Empty","Не пусто",
"Is POS Shift Open","Смена POS открыта",
"Is Price List Enabled","Прайс-лист включён",
"Is Pricing Rule Enabled","Правило ценообразования включено",
"Is Recursive",Рекурсивный,
"Is Required",Обязательное,
"Is Sync Enabled","Синхронизация включена",
"Is Whole","Является целым",
"Issued Capital","Уставный капитал",
Item,Товар,
"Item ${0} has Zero Quantity","Товар ${0} имеет нулевое количество",
"Item ${0} is a batched item","Товар ${0} является партийным",
"Item ${0} is not a batched item","Товар ${0} не является партийным",
"Item ${0} is out of stock (quantity is zero)","Товар ${0} отсутствует на складе (количество равно нулю)",
"Item ${0} not found","Товар ${0} не найден",
"Item ${0} not in Stock","Товар ${0} отсутствует на складе",
"Item ${0} only has ${1} Quantity","Товар ${0} имеет только ${1} единиц",
"Item ${0} only has ${1} Quantity in batch ${2}","Товар ${0} имеет только ${1} единиц в партии ${2}",
"Item Code","Код товара",
"Item Code Digits","Цифры кода товара",
"Item Description","Описание товара",
"Item Discounts","Скидки по товарам",
"Item Enquiry","Запрос по товару",
"Item Group","Группа товаров",
"Item Name","Название товара",
"Item Prices","Цены товаров",
"Item Visibility","Видимость товара",
"Item enquiry submitted","Запрос по товару отправлен",
"Item with From location not found","Товар с исходным местом не найден",
"Item with To location not found","Товар с конечным местом не найден",
"Item with barcode ${0} not found.","Товар со штрихкодом ${0} не найден.",
ItemCode,"Код товара",
Items,Товары,
January,Январь,
"John Doe",,
"Journal Entries","Журнальные записи",
"Journal Entry","Журнальная запись",
"Journal Entry Account","Счёт журнальной записи",
"Journal Entry Number Series","Серия номеров журнальных записей",
"Journal Entry Print Template","Шаблон печати журнальной записи",
July,Июль,
June,Июнь,
KMD,KMD,
"KMD (Estonian VAT Return)","KMD (Эстонская декларация НДС)",
"KMD Line","Строка KMD",
"Key Hints","Подсказки клавиш",
Kg,,
LHV,LHV,
Label,Метка,
Language,Язык,
Lead,Лид,
"Left Index","Левый индекс",
"Legal Expenses","Юридические расходы",
"Less Filters","Меньше фильтров",
"Less Than","Меньше чем",
Liability,Обязательство,
Limit,Лимит,
Link,Ссылка,
"Link Validation Error","Ошибка проверки ссылки",
"Linked Entries","Связанные записи",
List,Список,
"List View","Вид списка",
"Load an existing company from your computer","Загрузите существующую компанию с компьютера",
"Loading Report...","Загрузка отчёта...",
"Loading instance...",Загрузка...,
Loading...,Загрузка...,
"Loans (Liabilities)","Займы (Обязательства)",
"Loans and Advances (Assets)","Займы и авансы (Активы)",
Locale,Локаль,
Location,Место,
"Location Name","Название места",
Logo,Логотип,
"Long-term Liabilities","Долгосрочные обязательства",
"Long-term Loan from Owner","Долгосрочный заём от собственника",
"Loyalty Point Entry","Запись бонусных баллов",
"Loyalty Points","Бонусные баллы",
"Loyalty Points Redemption","Погашение баллов лояльности",
"Loyalty Program","Программа лояльности",
"Loyalty Program Tier","Уровень программы лояльности",
"Loyalty program has expired and cannot be applied","Программа лояльности истекла и не может быть применена",
"Loyalty program has expired or reached maximum usage","Программа лояльности истекла или достигла максимального использования",
Luminor,Luminor,
"Make Entry","Создать запись",
"Make Payment On Submit","Создать оплату при проведении",
"Make Purchase Receipt On Submit","Создать приходную накладную при проведении",
"Make Shipment On Submit","Создать отгрузку при проведении",
"Mandatory Error","Ошибка обязательного поля",
Manufacture,Производство,
"Manufacture Date","Дата производства",
"Mar 23, 2022",,
March,Март,
"Mark ${0} as submitted?","Отметить ${0} как проведённый?",
"Marketing Expenses","Расходы на маркетинг",
"Material Issue","Расход материалов",
"Material Receipt","Приход материалов",
"Material Transfer","Перемещение материалов",
"Max Amount","Максимальная сумма",
"Max Qty (As Per Stock Unit)","Макс. кол-во (по складской единице)",
Maxed,"Максимум достигнут",
"Maximum Amount should be greater than the Minimum Amount.","Максимальная сумма должна быть больше минимальной.",
"Maximum Amount should be lesser than Pricing Rule's Maximum Amount","Максимальная сумма должна быть меньше максимальной суммы правила ценообразования",
"Maximum Quantity should be greater than the Minimum Quantity.","Максимальное количество должно быть больше минимального.",
"Maximum Use","Максимальное использование",
May,Май,
Meter,,
Million,Миллион,
"Min Amount","Минимальная сумма",
"Min Qty (As Per Stock Unit)","Мин. кол-во (по складской единице)",
"Minimum Amount should be greather than the Pricing Rule's Minimum Amount.","Минимальная сумма должна быть больше минимальной суммы правила ценообразования.",
"Minimum Amount should be less than the Maximum Amount.","Минимальная сумма должна быть меньше максимальной.",
"Minimum Quantity should be less than the Maximum Quantity.","Минимальное количество должно быть меньше максимального.",
"Minimum Total Spent","Минимальная общая сумма покупок",
Misc,Разное,
Miscellaneous,Разное,
"Miscellaneous Expenses","Разные расходы",
Mo,Пн,
Mobile,Мобильный,
Modern,Современный,
Modified,Изменено,
"Modified By","Изменено пользователем",
Month,Месяц,
Monthly,Ежемесячный,
Months,Месяцы,
More,Ещё,
"More Filters","Больше фильтров",
"More shortcuts will be added soon.","Скоро будет добавлено больше горячих клавиш.",
"Movement Type","Тип движения",
Name,Название,
Navigate,Навигация,
"Need ${0} Serial Numbers for Item ${1}. You have provided ${2}","Требуется ${0} серийных номеров для товара ${1}. Указано ${2}",
"Net Total","Итого без налогов",
"New ${0}","Новый ${0}",
"New ${0} ${1}","Новый ${0} ${1}",
"New Account","Новый счёт",
"New Company","Новая компания",
"New Entry","Новая запись",
"New Template","Новый шаблон",
Nine,Девять,
Nineteen,Девятнадцать,
Ninety,Девяносто,
No,Нет,
"No Display Entries Found","Записи для отображения не найдены",
"No Print Templates not found for entry type ${0}","Шаблоны печати для типа записи ${0} не найдены",
"No Value","Нет значения",
"No Values to be Displayed","Нет значений для отображения",
"No draft journal entries.","Черновых журнальных записей нет.",
"No entries found","Записи не найдены",
"No entries were imported.","Ни одна запись не была импортирована.",
"No errors or warnings — file accepted by arelle.","Ошибок и предупреждений нет — файл принят Arelle.",
"No expenses in this period","Расходов в этом периоде нет",
"No exported XBRL in this session","В этом сеансе XBRL не экспортировался",
"No filters selected","Фильтры не выбраны",
"No intra-Community (EU B2B) supply in this period — VD report is not required.","Внутрисоюзных поставок (ЕС B2B) в этом периоде нет — отчёт VD не требуется.",
"No linked entries found","Связанные записи не найдены",
"No results found","Результаты не найдены",
"No results found, disable filters","Результаты не найдены, отключите фильтры",
"No rows added. Select a file or add rows.","Строки не добавлены. Выберите файл или добавьте строки.",
"No rows found in file.","В файле строк не найдено.",
"No transactions yet","Транзакций ещё нет",
"Non Active Serial Number ${0} cannot be used as Manufacture raw material","Неактивный серийный номер ${0} нельзя использовать как сырьё для производства",
"Non Active Serial Number ${0} cannot be used for Material Issue","Неактивный серийный номер ${0} нельзя использовать для расхода материалов",
"Non Active Serial Number ${0} cannot be used for Material Transfer","Неактивный серийный номер ${0} нельзя использовать для перемещения материалов",
"Non Inactive Serial Number ${0} cannot be used for Material Receipt","Неактивный серийный номер ${0} нельзя использовать для прихода материалов",
Non-EU,Не-ЕС,
"Non-Inventory Items","Нескладские товары",
None,Нет,
"Not Found","Не найдено",
"Not Saved","Не сохранено",
"Not Submitted","Не проведено",
"Not Transferred","Не перемещено",
Notes,Заметки,
November,Ноябрь,
"Number Display","Отображение чисел",
"Number Series","Серия номеров",
"Number of ${0}","Количество ${0}",
"Number of 100% business-use cars","Количество автомобилей на 100% бизнес-использовании",
"Number of Rows","Количество строк",
"Number of partial-business cars","Количество автомобилей с частичным бизнес-использованием",
"OSS Sales VAT","НДС с продаж (OSS)",
"OSS VAT Payable","НДС к уплате (OSS)",
October,Октябрь,
"Office Equipments","Офисное оборудование",
"Office Maintenance Expenses","Расходы на обслуживание офиса",
"Office Rent","Аренда офиса",
Okay,Хорошо,
"Onboarding Complete","Регистрация завершена",
One,Один,
"Only From or To can be set for Manufacture","Для производства можно задать только «Откуда» или «Куда»",
Open,Открыто,
"Open Accounting Settings and set the Arelle CLI Path field.","Откройте настройки бухгалтерии и укажите поле «Путь к Arelle CLI».",
"Open Count","Открытое количество",
"Open Documentation","Открыть документацию",
"Open Folder","Открыть папку",
"Open POS Shift","Открыть смену POS",
"Open Print View","Открыть вид печати",
"Open Print View if Print is available.","Открыть вид печати, если печать доступна.",
"Open Quick Search","Открыть быстрый поиск",
"Open Report Print View","Открыть вид печати отчёта",
"Open Sales Invoice List","Открыть список счетов на продажу",
"Open Saved or Submitted Invoice List.","Открыть список сохранённых или проведённых счетов.",
"Open the Export Wizard modal","Открыть мастер экспорта",
"Opening (Cr)","Открытие (Кр)",
"Opening (Dr)","Открытие (Дб)",
"Opening Amount","Сумма открытия",
"Opening Amounts","Суммы открытия",
"Opening Balance Equity","Капитал начального баланса",
"Opening Balances","Начальные остатки",
"Opening Cash","Открытие кассы",
"Opening Cash Amount can not be negative.","Начальная сумма кассы не может быть отрицательной.",
"Opening Cash In Denominations","Открытие кассы по номиналам",
"Opening Date","Дата открытия",
"Opening Entry","Запись открытия",
"Opening Shift","Открытие смены",
"Operating Expenses","Операционные расходы",
Opportunity,Возможность,
Options,Параметры,
Orange,Оранжевый,
Organisation,Организация,
"Other Income","Прочие доходы",
"Other Operating Expenses","Прочие операционные расходы",
"Other purchases subject to VAT","Прочие покупки, облагаемые НДС",
"Out stock","Нет в наличии",
Outflow,Выплаты,
"Output VAT","Исходящий НДС",
Outstanding,Непогашенный,
"Outstanding Amount","Непогашенная сумма",
"Overpaid VAT (computed)","Переплата НДС (расчётная)",
"Owner Loans","Займы от владельца",
POS,Касса,
"POS Closing Shift","Закрытие смены POS",
"POS Counter Cash Account is not set. Please set it on POS Settings","Счёт кассы POS не задан. Задайте его в настройках POS",
"POS Customer","Покупатель POS",
"POS Inventory is not set. Please set it on POS Settings","Склад POS не задан. Задайте его в настройках POS",
"POS Opening Shift","Открытие смены POS",
"POS Print Template","Шаблон печати POS",
"POS Profile","Профиль POS",
"POS Settings","Настройки кассы",
"POS Shift Amount","Сумма смены POS",
"POS UI","Интерфейс POS",
"POS Write Off Account is not set. Please set it on POS Settings","Счёт списания POS не задан. Задайте его в настройках POS",
"Pad Zeros","Дополнить нулями",
Page,Страница,
Paid,Оплачено,
"Paid ${0}","Оплачено ${0}",
"Paid Change",Сдача,
Paisa,,
Parent,Родитель,
"Parent Account","Родительский счёт",
"Partly Paid","Частично оплачено",
"Partly Paid ${0}","Частично оплачено ${0}",
Party,Контрагент,
"Patch Run","Запуск патча",
"Path ""${0}"" is not an executable file. Verify the path in Accounting Settings.","Путь ""${0}"" не является исполняемым файлом. Проверьте путь в настройках бухгалтерии.",
Pay,Оплатить,
"Pay & Print","Оплатить и напечатать",
"Pay And Print Button Colour","Цвет кнопки «Оплатить и напечатать»",
"Pay Button Colour","Цвет кнопки оплаты",
Payable,"К оплате",
Payment,Платёж,
"Payment ${0} is Saved","Платёж ${0} сохранён",
"Payment For","Платёж за",
"Payment Method","Способ оплаты",
"Payment No","Номер платежа",
"Payment Number Series","Серия номеров платежей",
"Payment Print Template","Шаблон печати платежа",
"Payment Reference","Платёжный референс",
"Payment Type","Тип платежа",
"Payment amount cannot be ${0}.","Сумма платежа не может быть ${0}.",
"Payment amount cannot be less than zero.","Сумма платежа не может быть менее нуля.",
"Payment amount cannot exceed ${0}.","Сумма платежа не может превышать ${0}.",
"Payment amount: ${0} should be greater than 0.","Сумма платежа: ${0} должна быть больше 0.",
"Payment amount: ${0} should be less than Outstanding amount: ${1}.","Сумма платежа: ${0} должна быть меньше непогашенной суммы: ${1}.",
"Payment of ${0} will be made from account ""${1}"" to account ""${2}"" on Submit.","Платёж ${0} будет выполнен со счёта «${1}» на счёт «${2}» при отправке.",
Payments,Платежи,
"Payroll Payable","Задолженность по зарплате",
"Pending qty. ${0}","Ожидаемое кол-во ${0}",
Periodicity,Периодичность,
Phone,Телефон,
"Pick Columns","Выбрать столбцы",
"Pick Import Columns","Выбрать столбцы импорта",
Pink,Розовый,
Place,Место,
"Place of Supply","Место поставки",
"Place of supply","Место поставки",
"Plants and Machineries","Оборудование и механизмы",
"Please Wait","Пожалуйста, подождите",
"Please add a customer before saving","Добавьте покупателя перед сохранением",
"Please add items","Добавьте товары",
"Please check Key Hints for valid key names","Проверьте подсказки клавиш для допустимых имён",
"Please create a ${0} entry to view Template Preview.","Создайте запись ${0} для просмотра предварительного просмотра шаблона.",
"Please fill all values.","Заполните все значения.",
"Please restart and try again.","Перезапустите и попробуйте снова.",
"Please select a Print Template","Выберите шаблон печати",
"Please select a batch first","Сначала выберите партию",
"Please select a customer","Выберите покупателя",
"Please select a payment method before proceeding with payment.","Выберите способ оплаты перед проведением платежа.",
"Please select a payment method before submitting.","Выберите способ оплаты перед проведением.",
"Please select a valid reference type.","Пожалуйста, выберите корректный тип ссылки.",
"Please set GSTIN in General Settings.",,
"Please set Round Off Account in the Settings.","Пожалуйста, задайте счёт округления в настройках.",
"Please set a Display Doc","Задайте отображаемый документ",
"Point of Sale",Касса,
"Points must be greater than 0","Баллы должны быть больше 0",
"Points must be greather than 0","Баллы должны быть больше 0",
"Pos Print Width","Ширина чека POS",
"Pos Ui","Интерфейс POS",
"Postal Code","Почтовый индекс",
"Postal Expenses","Почтовые расходы",
"Posting Date","Дата проводки",
Prefix,Префикс,
"Price Discount","Скидка на цену",
"Price Discount Scheme","Схема скидки на цену",
"Price Discount Type","Тип скидки на цену",
"Price List",Прайс-лист,
"Price List Item","Позиция прайс-листа",
"Pricing Rule","Правило ценообразования",
"Pricing Rule Detail","Детали правила ценообразования",
"Pricing Rule Item","Позиция правила ценообразования",
Print,Печать,
"Print ${0}","Печать ${0}",
"Print Failed","Печать не удалась",
"Print Settings","Настройки печати",
"Print Setup","Настройка печати",
"Print Successful","Печать выполнена",
"Print Template","Шаблон печати",
"Print Template Name not set","Имя шаблона печати не задано",
"Print Template is empty","Шаблон печати пустой",
"Print Templates","Шаблоны печати",
"Print View","Вид печати",
"Print and Stationery","Печать и канцтовары",
Priority,Приоритет,
Product,Продукт,
"Product Discount","Скидка на товар",
"Product Discount Scheme","Схема скидки на товар",
Profile,Профиль,
"Profit And Loss","Прибыли и убытки",
"Profit and Loss","Прибыли и убытки",
"Profit for the Year","Прибыль за год",
Purchase,Закупка,
"Purchase Acc.","Счёт закупок",
"Purchase Amount","Сумма закупки",
"Purchase Invoice","Счёт на закупку",
"Purchase Invoice Item","Позиция счёта на закупку",
"Purchase Invoice Number Series","Серия номеров счетов поставщика",
"Purchase Invoice Print Template","Шаблон печати счёта поставщика",
"Purchase Invoice Terms","Условия счёта поставщика",
"Purchase Invoices","Счета на закупку",
"Purchase Item","Позиция закупки",
"Purchase Item Created","Позиция закупки создана",
"Purchase Items","Позиции закупки",
"Purchase Payment","Платёж по закупке",
"Purchase Payment Account","Счёт платежа по закупке",
"Purchase Payments","Платежи за закупки",
"Purchase Receipt","Приходная накладная",
"Purchase Receipt Item","Позиция приходной накладной",
"Purchase Receipt Location","Место приходной накладной",
"Purchase Receipt Number Series","Серия номеров приходных накладных",
"Purchase Receipt Print Template","Шаблон печати приходной накладной",
"Purchase Receipt Terms","Условия приходной накладной",
Purchases,Закупки,
Purple,Фиолетовый,
Purpose,Назначение,
Qty,Кол-во,
"Qty in Batch","Кол-во в партии",
"Qty. ${0}","Кол-во ${0}",
"Qty. in Transfer Unit","Кол-во в единице переноса",
Quantity,Количество,
"Quantity (${0}) has to be greater than zero","Количество (${0}) должно быть больше нуля",
"Quantity and Amount","Количество и сумма",
"Quantity must be greater than zero.","Количество должно быть больше нуля.",
"Quantity needs to be set","Необходимо задать количество",
Quarterly,Квартальный,
Quarters,Кварталы,
"Quick Search","Быстрый поиск",
"Quick edit error: ${0} entry has no name.","Ошибка быстрого редактирования: запись ${0} не имеет имени.",
Quotation,"Коммерческое предложение",
Quote,Цитата,
"Quote Reference","Ссылка на цитату",
"RC VAT Payable","НДС к уплате (обратный расчёт)",
"RC VAT Receivable","НДС к возмещению (обратный расчёт)",
Rate,Ставка,
"Rate (${0}) cannot be less zero.","Ставка (${0}) не может быть отрицательной.",
"Rate (${0}) has to be greater than zero","Ставка (${0}) должна быть больше нуля",
"Rate can't be negative.","Ставка не может быть отрицательной.",
"Rate needs to be set","Необходимо задать ставку",
"Raw Value: ${0}","Исходное значение: ${0}",
Receivable,"К получению",
Receivables,"Дебиторская задолженность",
Receive,Получить,
Recent,Недавние,
"Recurse Every (As Per Transaction Unit)","Повторять каждые (по единице транзакции)",
Red,Красный,
"Redeem Loyalty Points","Погасить бонусные баллы",
"Ref Name","Имя ссылки",
"Ref Type","Тип ссылки",
"Ref. / Cheque No.","Реф. / Номер чека",
"Ref. Date","Дата ссылки",
"Ref. Name","Имя ссылки",
"Ref. Type","Тип ссылки",
Reference,Ссылка,
"Reference Date","Дата ссылки",
"Reference Id not set.","Идентификатор ссылки не задан.",
"Reference Number","Номер ссылки",
"Reference Type","Тип ссылки",
References,Ссылки,
"Register Instance","Зарегистрировать экземпляр",
"Registered Regular","Зарегистрированный (обычный)",
"Registry Code","Регистрационный код",
"Reload ${0}?","Перезагрузить ${0}?",
Remittance,"Назначение платежа",
"Remove Filter","Удалить фильтр",
Replied,Ответил,
Report,Отчёт,
"Report Error","Ошибка отчёта",
"Report Issue","Сообщить о проблеме",
"Report will use more than one page if required.","Отчёт будет использовать несколько страниц при необходимости.",
Reports,Отчёты,
"Required fields not selected: ${0}","Обязательные поля не выбраны: ${0}",
"Retained Earnings","Нераспределённая прибыль",
Return,Возврат,
"Return Against","Возврат по",
"Return Button Colour","Цвет кнопки возврата",
"Return Issued","Возврат выставлен",
Revenue,Выручка,
"Reverse Chrg.","Обратное начисление",
Reverted,Отменено,
Reverts,Отменяет,
"Review Accounts","Проверить счета",
"Review your chart of accounts, add any account or tax heads as needed","Проверьте план счетов, добавьте счета или налоговые статьи по необходимости",
"Right Index","Правый индекс",
Role,Роль,
"Root Type","Корневой тип",
Round,Округление,
"Round Free Item Quantity","Округлить количество бесплатного товара",
"Round Off",Округлить,
"Round Off Account","Счёт округления",
"Round Off Account Not Found","Счёт округления не найден",
"Rounded Off",Округлено,
"Rounding Method","Метод округления",
"Row ${0}","Строка ${0}",
"Rows are matched against built-in rules (AWS, GitHub, Stripe, Apple/Google payouts, LHV fees). You can override the proposed account and VAT code before committing.","Строки сопоставляются со встроенными правилами (AWS, GitHub, Stripe, выплаты Apple/Google, комиссии LHV). Вы можете изменить предложенный счёт и код НДС перед подтверждением.",
SEB,SEB,
Sa,Сб,
Salary,Зарплата,
"Sale to passengers with VAT refund","Продажа пассажирам с возвратом НДС",
Sales,Продажи,
"Sales Acc.","Счёт продаж",
"Sales Expenses","Расходы на продажи",
"Sales Invoice",Счёт-фактура,
"Sales Invoice ${0} is Saved","Счёт на продажу ${0} сохранён",
"Sales Invoice ${0} is Submitted","Счёт на продажу ${0} проведён",
"Sales Invoice Item","Позиция счёта-фактуры",
"Sales Invoice List","Список счетов на продажу",
"Sales Invoice Number Series","Серия номеров счетов на продажу",
"Sales Invoice Print Template","Шаблон печати счёта на продажу",
"Sales Invoice Terms","Условия счёта на продажу",
"Sales Invoices",Счета-фактуры,
"Sales Item","Позиция продажи",
"Sales Item Created","Позиция продажи создана",
"Sales Items","Позиции продажи",
"Sales Payment","Платёж по продаже",
"Sales Payment Account","Счёт платежа по продаже",
"Sales Payments","Платежи за продажи",
"Sales Quote","Коммерческое предложение",
"Sales Quote Item","Позиция коммерческого предложения",
"Sales Quote Number Series","Серия номеров коммерческих предложений",
"Sales Quote Print Template","Шаблон печати коммерческого предложения",
"Sales Quotes","Коммерческие предложения",
"Sales and Purchase","Продажи и закупки",
"Sales in Estonia 24%","Продажи в Эстонии 24%",
"Sales to EU 0%","Продажи в ЕС 0%",
Save,Сохранить,
"Save ${0}?","Сохранить ${0}?",
"Save Button Colour","Цвет кнопки сохранения",
"Save Customizations","Сохранить настройки",
"Save Template","Сохранить шаблон",
"Save Template File","Сохранить файл шаблона",
"Save and Continue","Сохранить и продолжить",
"Save as PDF","Сохранить как PDF",
"Save as PDF Successful","Сохранено как PDF успешно",
"Save changes made to ${0}?","Сохранить изменения в ${0}?",
"Save or Submit an entry.","Сохраните или проведите запись.",
Saved,Сохранено,
"Search Item (Name or Barcode)","Поиск товара (название или штрихкод)",
"Secured Loans","Обеспеченные займы",
"Securities and Deposits","Ценные бумаги и депозиты",
Select,Выбрать,
"Select CoA","Выбрать план счетов",
"Select Color","Выбрать цвет",
"Select Colour","Выбрать цвет",
"Select Country","Выбрать страну",
"Select File","Выбрать файл",
"Select Image","Выбрать изображение",
"Select Statement File","Выбрать файл выписки",
"Select Template File","Выберите файл шаблона",
"Select a Display Doc to view the Template","Выберите отображаемый документ для просмотра шаблона",
"Select a Template type","Выберите тип шаблона",
"Select a bank and import a CAMT.053 XML statement.","Выберите банк и импортируйте выписку CAMT.053 XML.",
"Select a form type to customize","Выберите тип формы для настройки",
"Select a pre-defined page size, or set a custom page size for your Print Template.","Выберите предопределённый размер страницы или задайте пользовательский.",
"Select bank statement file","Выберите файл банковской выписки",
"Select column","Выберите столбец",
"Select file","Выбрать файл",
"Select folder","Выбрать папку",
"Select invoice (PDF or image)","Выберите счёт (PDF или изображение)",
"Select the Batch","Выберите партию",
"Select the template type.","Выберите тип шаблона.",
Selected,Выбрано,
September,Сентябрь,
"Serial Number","Серийный номер",
"Serial Number ${0} does not belong to the item ${1}.","Серийный номер ${0} не принадлежит товару ${1}.",
"Serial Number ${0} does not exist.","Серийный номер ${0} не существует.",
"Serial Number ${0} is not Active.","Серийный номер ${0} не активен.",
"Serial Number ${0} is not Inactive","Серийный номер ${0} не неактивен",
"Serial Number ${0} status is not Active.","Статус серийного номера ${0} не активен.",
"Serial Number Description","Описание серийного номера",
"Serial Number Series","Серия серийных номеров",
"Serial Number Series cannot contain the following characters: /, ?, &, =, %","Серия серийных номеров не может содержать следующие символы: /, ?, &, =, %",
"Serial Number Status","Статус серийного номера",
"Serial Number is enabled for Item ${0}","Серийный номер включён для товара ${0}",
"Serial Number is not enabled for Item ${0}","Серийный номер не включён для товара ${0}",
"Serial Number not set for row ${0}.","Серийный номер не задан для строки ${0}.",
"Serial Number set for row ${0}.","Серийный номер задан для строки ${0}.",
Service,Услуга,
"Service Exports","Экспорт услуг",
"Set Coupon Code","Задать купон",
"Set Discount Amount","Установить сумму скидки",
"Set Loyalty Program","Задать программу лояльности",
"Set Period","Задать период",
"Set Price List","Задать прайс-лист",
"Set Print Size","Установить размер печати",
"Set Registry Code in Accounting Settings before exporting KMD.","Задайте регистрационный код в настройках бухгалтерии перед экспортом KMD.",
"Set Registry Code in Accounting Settings before exporting VD.","Задайте регистрационный код в настройках бухгалтерии перед экспортом VD.",
"Set Registry Code in Accounting Settings before exporting XBRL.","Задайте регистрационный код в настройках бухгалтерии перед экспортом XBRL.",
"Set Template Type","Установить тип шаблона",
"Set Up",Настройка,
"Set Up Your Workspace","Настройте рабочее пространство",
"Set a Template value to see the Print Template","Задайте значение шаблона для просмотра шаблона печати",
"Set an Import Type","Установить тип импорта",
"Set the display language.","Установить язык отображения.",
"Set the local code. This is used for number formatting.","Установите локальный код, используемый для форматирования чисел.",
"Set up your company information, email, country and fiscal year","Укажите информацию о компании, email, стране и финансовом году",
"Set up your opening balances before performing any accounting entries","Укажите начальные остатки перед выполнением бухгалтерских записей",
"Set up your organization","Настройте вашу организацию",
"Set up your tax templates for your sales or purchase transactions","Настройте налоговые шаблоны для продаж или закупок",
"Set-up Costs","Расходы на учреждение",
"Sets how many digits are shown after the decimal point.","Устанавливает количество знаков после запятой.",
"Sets the app-wide date display format.","Устанавливает формат отображения даты.",
"Sets the internal precision used for monetary calculations. Above 6 should be sufficient for most currencies.","Устанавливает внутреннюю точность для денежных расчётов. Значения выше 6 достаточно для большинства валют.",
"Sets the theme of the app.","Задаёт тему приложения.",
"Setting Up Instance","Настройка экземпляра",
Settings,Настройки,
Setup,Настройка,
"Setup Complete","Настройка завершена",
"Setup Wizard","Мастер настройки",
"Setup system defaults like date format and display precision","Настройте системные параметры по умолчанию: формат даты, точность отображения",
Seven,Семь,
Seventeen,Семнадцать,
Seventy,Семьдесят,
Shipment,Отгрузка,
"Shipment ${0} is Submitted","Отгрузка ${0} проведена",
"Shipment Item","Позиция отгрузки",
"Shipment Location","Место отгрузки",
"Shipment Number Series","Серия номеров отгрузок",
"Shipment Print Template","Шаблон печати отгрузки",
"Shipment Terms","Условия отгрузки",
"Short-term Loan from Owner","Краткосрочный заём от собственника",
Shortcuts,"Горячие клавиши",
"Should entries be submitted after syncing?","Следует ли проводить записи после синхронизации?",
"Show HSN",,
"Show Me",Показать,
"Show Month/Year","Показать месяц/год",
"Similar Product","Похожий товар",
"Single Value","Одно значение",
Six,Шесть,
Sixteen,Шестнадцать,
Sixty,Шестьдесят,
"Skip Child Tables","Пропустить дочерние таблицы",
"Skip Transactions","Пропустить транзакции",
"Smallest Currency Fraction Value","Минимальная дробная единица валюты",
Softwares,"Программное обеспечение",
"Something has gone terribly wrong. Please check the console and raise an issue.","Что-то пошло очень не так. Проверьте консоль и сообщите о проблеме.",
"Source of Funds (Liabilities)","Источники финансирования (Пассивы)",
"Standard Chart of Accounts","Стандартный план счетов",
Start,Начало,
"Start From Row Index","Начать с индекса строки",
State,Регион,
"State Fees","Государственные пошлины",
"State Tax","Региональный налог",
Status,Статус,
Stock,Склад,
"Stock Adjustment","Корректировка запасов",
"Stock Assets","Запасы (активы)",
"Stock Balance","Остатки на складе",
"Stock Entries","Складские записи",
"Stock Expenses","Расходы на запасы",
"Stock In Hand","Запасы в наличии",
"Stock In Hand Acc.","Счёт запасов в наличии",
"Stock Ledger","Книга складского учёта",
"Stock Ledger Entry","Запись книги складского учёта",
"Stock Liabilities","Обязательства по запасам",
"Stock Movement","Складское движение",
"Stock Movement Item","Позиция складского движения",
"Stock Movement No.","Номер складского движения",
"Stock Movement Number Series","Серия номеров складских движений",
"Stock Movement Print Template","Шаблон печати складского движения",
"Stock Movements","Складские движения",
"Stock Not Received","Не принято на склад",
"Stock Not Shipped","Не отгружено со склада",
"Stock Not Transferred","Не перемещено",
"Stock Received But Not Billed","Запасы получены, но не выставлен счёт",
"Stock Received But Not Billed Acc.","Принято без выставления счёта",
"Stock Transfer Item","Позиция складского перемещения",
"Stock Unit","Единица хранения",
StockTransfer,"Перемещение запасов",
Stores,Магазины,
Su,Вс,
Submit,Провести,
"Submit ${0} Drafts","Провести ${0} черновиков",
"Submit ${0} draft journal entries?","Провести ${0} черновых журнальных записей?",
"Submit ${0}?","Провести ${0}?",
"Submit Button Colour","Цвет кнопки проведения",
"Submit Drafts","Провести черновики",
"Submit entries?","Провести записи?",
Submitted,Проведён,
"Submitted ${0} journal entries.","Проведено ${0} журнальных записей.",
"Submitted ${0}, ${1} failed.","Проведено ${0}, ${1} не удалось.",
Success,Успех,
Supplier,Поставщик,
"Supplier Created","Поставщик создан",
Suppliers,Поставщики,
"Supply under special arrangements (§41¹)","Поставки по особым схемам (§41¹)",
Swedbank,Swedbank,
Symbol,Символ,
"Sync Data From Server","Синхронизировать данные с сервера",
"Sync Data To ERPNext","Синхронизировать данные в ERPNext",
"Sync Data To Server","Синхронизировать данные на сервер",
"Sync Settings","Настройки синхронизации",
System,Система,
"System Settings","Системные настройки",
"System Setup","Системная настройка",
Table,Таблица,
Target,Цель,
Tax,Налог,
"Tax Account","Налоговый счёт",
"Tax Amount","Сумма налога",
